x,y,labels
0.544483,0.45840666,13
0.6311793,0.46344617,12
0.86157966,0.1638073,4
0.47087142,0.9204204,0
0.6496286,0.6856418,2
0.41910434,0.23048982,4
0.88901705,0.3395726,12
0.626234,0.42649418,12
0.22502722,0.4325589,7
0.7047076,0.69110346,2
0.5881997,0.0,4
0.8429255,0.37161964,12
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.8701186,0.6054765,9
0.60758954,0.6552461,2
0.5191377,0.4025408,11
0.10522125,0.60789746,1
0.73920554,0.7075376,2
0.5259088,0.35005686,3
0.57679486,0.32375687,6
0.79669875,0.54069114,12
0.5221005,0.3670821,6
0.8487772,0.62389004,9
0.85687,0.598921,9
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.8815136,0.36721164,12
0.352863,0.85408,10
0.49633375,0.40022543,11
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.9274847,0.59427136,2
0.10522125,0.60789746,1
0.6311793,0.46344617,12
0.418216,0.5754677,0
0.87854695,0.36277652,12
0.35283569,0.81162155,10
0.86157966,0.1638073,4
0.418216,0.5754677,0
0.8115316,0.5009717,8
0.44847757,0.9583378,0
0.418216,0.5754677,0
0.82421994,0.36175904,12
0.08100015,0.2721808,7
0.64947426,0.32001764,0
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.12184134,0.2651582,7
0.8444252,0.3161556,12
0.85329664,0.34455198,12
0.64263034,0.44789752,14
0.5972817,0.046623826,4
0.22502722,0.4325589,7
0.49803135,0.5911938,0
0.22502722,0.4325589,7
0.541202,0.6580903,0
0.5089913,0.37499362,6
0.38811585,0.61224216,11
0.7856088,0.5131891,12
0.08100015,0.2721808,7
0.86157966,0.1638073,4
0.55319434,0.5132392,0
0.10522125,0.60789746,1
0.74544,0.2252673,12
0.6264378,0.4512109,13
0.38811585,0.61224216,11
0.22502722,0.4325589,7
0.49803135,0.5911938,0
0.6331755,0.24716565,3
0.08100015,0.2721808,7
0.79359525,0.5613629,12
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.57216936,0.01904424,4
0.65989274,0.4236768,12
0.50716466,0.19023354,3
0.41910434,0.23048982,4
0.7001397,0.68727547,2
0.46504104,0.4204782,11
0.22790973,0.51864684,5
0.76214105,0.7106695,2
0.4339335,0.65958405,11
0.22502722,0.4325589,7
0.57216936,0.01904424,4
0.08100015,0.2721808,7
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.45918626,0.40236256,6
0.10522125,0.60789746,1
0.85329664,0.34455198,12
0.4544293,0.4635266,5
0.08100015,0.2721808,7
0.8560508,0.5570288,9
0.46504104,0.4204782,11
0.6818031,0.43693072,12
0.48946348,0.21640153,3
0.22502722,0.4325589,7
0.5881997,0.0,4
0.7412377,0.7341893,2
0.7344815,0.73502666,2
0.10522125,0.60789746,1
0.4377081,0.83741087,10
0.57530147,0.6845226,2
0.41910434,0.23048982,4
0.4150913,0.6395,0
0.08100015,0.2721808,7
0.22502722,0.4325589,7
0.5154075,0.38987073,6
0.12184134,0.2651582,7
0.88979495,0.1683384,4
0.7637939,0.5610115,12
0.5881997,0.0,4
0.666276,0.34048188,0
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.4150913,0.6395,0
0.75767374,0.76333904,2
0.75767374,0.76333904,2
0.62592673,0.7004078,2
0.08100015,0.2721808,7
0.4150913,0.6395,0
0.4339335,0.65958405,11
0.08100015,0.2721808,7
0.41491747,0.12692076,3
0.4150913,0.6395,0
0.47159898,0.96767783,0
0.37847823,0.613061,0
0.10522125,0.60789746,1
0.32154348,0.35806698,5
0.87461835,0.5654654,9
0.64584213,0.36481774,0
0.86157966,0.1638073,4
0.5353376,0.39021605,6
0.4814942,0.39057732,6
0.057632435,0.26491094,7
0.73451114,0.21609166,12
0.1190784,0.18987617,5
0.7637939,0.5610115,12
0.352863,0.85408,10
0.46504104,0.4204782,11
0.4150913,0.6395,0
0.4150913,0.6395,0
0.057632435,0.26491094,7
0.10522125,0.60789746,1
0.39579505,0.5436212,11
0.41910434,0.23048982,4
0.75767374,0.76333904,2
0.41910434,0.23048982,4
0.70361364,0.52423024,2
0.39579505,0.5436212,11
0.7637939,0.5610115,12
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.49633375,0.40022543,11
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.49633375,0.40022543,11
0.22502722,0.4325589,7
0.44047672,0.63995796,0
0.057632435,0.26491094,7
0.10522125,0.60789746,1
0.44047672,0.63995796,0
0.4339335,0.65958405,11
0.5093833,0.4443508,11
0.96552,0.62253255,2
0.057632435,0.26491094,7
0.57530147,0.6845226,2
0.10522125,0.60789746,1
0.44047672,0.63995796,0
0.7208969,0.69670105,2
0.20791043,0.2342463,5
0.44047672,0.63995796,0
0.75147516,0.39376974,12
0.41910434,0.23048982,4
0.22502722,0.4325589,7
0.41910434,0.23048982,4
0.10522125,0.60789746,1
0.7791035,0.4093468,12
0.58492357,0.66954434,2
0.10522125,0.60789746,1
0.7208969,0.69670105,2
0.8041257,0.6079753,9
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.6533675,0.4537516,12
0.41910434,0.23048982,4
0.41910434,0.23048982,4
0.74544,0.2252673,12
0.10522125,0.60789746,1
0.889539,0.47978064,9
0.10522125,0.60789746,1
0.48175344,0.4095378,6
0.48175344,0.4095378,6
0.352863,0.85408,10
0.5628448,0.32164827,6
0.22502722,0.4325589,7
0.44047672,0.63995796,0
0.6349807,0.4404797,13
0.22502722,0.4325589,7
0.48875713,0.9873752,0
0.22790973,0.51864684,5
0.46504104,0.4204782,11
0.41910434,0.23048982,4
0.46504104,0.4204782,11
0.40645018,0.608656,0
0.82739383,0.43894482,8
0.061366998,0.16007076,7
0.79419506,0.43520632,8
0.10522125,0.60789746,1
0.60380775,0.32767686,3
0.41910434,0.23048982,4
0.41910434,0.23048982,4
0.636548,0.04469396,4
0.4339335,0.65958405,11
0.43683174,0.9309474,0
0.7637939,0.5610115,12
0.6331755,0.24716565,3
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.4963968,0.8343235,10
0.22502722,0.4325589,7
0.46504104,0.4204782,11
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.63106495,0.43502876,14
0.75818175,0.6897127,2
0.85498434,0.3962601,12
0.51423013,0.36595163,6
0.6338965,0.41593683,12
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.8421365,0.62402683,9
0.10522125,0.60789746,1
0.6057709,0.23318204,3
0.20791043,0.2342463,5
0.37651587,0.65545255,0
0.1190784,0.18987617,5
0.9253439,0.55632395,2
0.67609155,0.65084237,2
0.46504104,0.4204782,11
0.10522125,0.60789746,1
0.450715,0.11874628,3
0.7034116,0.11923581,4
0.057632435,0.26491094,7
0.7817856,0.3945547,12
0.10522125,0.60789746,1
0.64584213,0.36481774,0
0.4510816,0.43537742,5
0.38556248,0.67551357,11
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.12184134,0.2651582,7
0.50716466,0.19023354,3
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.47758487,0.67407274,0
0.057632435,0.26491094,7
0.4339335,0.65958405,11
0.46504104,0.4204782,11
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.352863,0.85408,10
0.86157966,0.1638073,4
0.10522125,0.60789746,1
0.4707101,0.21615617,3
0.10522125,0.60789746,1
0.49633375,0.40022543,11
0.22502722,0.4325589,7
0.057632435,0.26491094,7
0.3185066,0.4166982,6
0.43683174,0.9309474,0
0.8371294,0.34672448,12
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.36785415,0.6639227,0
0.9525464,0.6550069,2
0.10522125,0.60789746,1
0.057632435,0.26491094,7
0.22502722,0.4325589,7
0.9905662,0.46848893,8
0.4339335,0.65958405,11
0.8232361,0.27266958,12
0.36785415,0.6639227,0
0.4339335,0.65958405,11
0.36785415,0.6639227,0
0.41910434,0.23048982,4
0.47838056,0.8671363,10
0.41910434,0.23048982,4
0.3560737,0.3610292,7
0.4339335,0.65958405,11
0.22502722,0.4325589,7
0.6033343,0.7166598,2
0.4768818,0.38259327,11
0.41910434,0.23048982,4
0.22502722,0.4325589,7
0.41910434,0.23048982,4
0.352863,0.85408,10
0.057632435,0.26491094,7
0.057632435,0.26491094,7
0.4339335,0.65958405,11
0.38556248,0.67551357,11
0.73451114,0.21609166,12
0.4339335,0.65958405,11
0.80037624,0.66134393,2
0.22790973,0.51864684,5
0.80037624,0.66134393,2
0.49379146,0.43959266,11
0.4219507,0.30839399,4
0.49379146,0.43959266,11
0.98267096,0.5836465,2
0.666276,0.34048188,0
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.36785415,0.6639227,0
0.057632435,0.26491094,7
0.36785415,0.6639227,0
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.097209424,0.24002732,7
0.4339335,0.65958405,11
0.4339335,0.65958405,11
0.7717546,0.6927512,2
0.41491747,0.12692076,3
0.4339335,0.65958405,11
0.5972817,0.046623826,4
0.10522125,0.60789746,1
0.6214978,0.6816161,2
0.7906775,0.5662756,2
0.4339335,0.65958405,11
0.41910434,0.23048982,4
0.36785415,0.6639227,0
0.10522125,0.60789746,1
0.98431075,0.6121409,2
0.36785415,0.6639227,0
0.4726816,0.817493,10
0.6648147,0.4138736,14
0.4768818,0.38259327,11
0.22502722,0.4325589,7
0.057632435,0.26491094,7
0.1190784,0.18987617,5
0.85931444,0.36511552,12
0.754193,0.3990503,12
0.10522125,0.60789746,1
0.57216936,0.01904424,4
0.22502722,0.4325589,7
0.287604,0.76330334,1
0.0,0.6599938,1
0.36785415,0.6639227,0
0.76423866,0.5158801,12
0.10522125,0.60789746,1
0.7585154,0.5968518,12
0.47758487,0.67407274,0
0.10522125,0.60789746,1
0.47758487,0.67407274,0
0.10097971,0.25617594,7
0.9790918,0.58151335,2
0.43683174,0.9309474,0
0.058798358,0.29563856,7
0.22502722,0.4325589,7
0.47758487,0.67407274,0
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.6904763,0.34501967,0
0.7144015,0.6732975,2
0.49745598,0.944641,0
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.74563366,0.6720394,2
0.0,0.6599938,1
0.38556248,0.67551357,11
0.36785415,0.6639227,0
0.4339335,0.65958405,11
0.5962801,0.4239473,13
0.058798358,0.29563856,7
0.10522125,0.60789746,1
0.36785415,0.6639227,0
0.10522125,0.60789746,1
0.8429255,0.37161964,12
0.47758487,0.67407274,0
0.031706836,0.29222834,7
0.49668416,0.37700483,3
0.10522125,0.60789746,1
0.81180197,0.47399694,12
0.88901705,0.3395726,12
0.5260767,0.40759137,6
0.5972817,0.046623826,4
0.47758487,0.67407274,0
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.36785415,0.6639227,0
0.7290366,0.70229983,2
0.41910434,0.23048982,4
0.47758487,0.67407274,0
0.10522125,0.60789746,1
0.41910434,0.23048982,4
0.8112869,0.63238627,9
0.47758487,0.67407274,0
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.34756523,0.84004223,10
0.51745385,0.5178447,11
0.41910434,0.23048982,4
0.014669826,0.27202904,7
0.47758487,0.67407274,0
0.41910434,0.23048982,4
0.69479525,0.19935174,3
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.72919416,0.68166596,2
0.014669826,0.27202904,7
0.51745385,0.5178447,11
0.41910434,0.23048982,4
0.10522125,0.60789746,1
0.29503998,0.3301032,5
0.47758487,0.67407274,0
0.73451114,0.21609166,12
0.29503998,0.3301032,5
0.41910434,0.23048982,4
0.41910434,0.23048982,4
0.22502722,0.4325589,7
0.9604397,0.46801287,8
0.70744085,0.72003883,2
0.5784716,0.24673522,3
0.51423013,0.36595163,6
0.450715,0.11874628,3
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.07081711,0.21748845,7
0.07081711,0.21748845,7
0.46906245,0.7669167,0
0.47758487,0.67407274,0
0.07081711,0.21748845,7
0.47758487,0.67407274,0
0.79669875,0.54069114,12
0.22502722,0.4325589,7
0.6341939,0.4586838,13
0.8173033,0.43475005,12
0.49379146,0.43959266,11
0.73451114,0.21609166,12
0.75767374,0.76333904,2
0.75767374,0.76333904,2
0.10522125,0.60789746,1
0.48175344,0.4095378,6
0.58492357,0.66954434,2
0.7854017,0.17858958,4
0.34756523,0.84004223,10
0.4184215,0.97428256,0
0.22502722,0.4325589,7
0.75767374,0.76333904,2
0.22502722,0.4325589,7
0.63947314,0.3957718,14
0.69479525,0.19935174,3
0.47758487,0.67407274,0
0.79669875,0.54069114,12
0.31374925,0.7819584,1
0.26659527,0.53233236,5
0.75767374,0.76333904,2
0.03162676,0.32070014,7
0.40545252,0.11708104,3
0.5972817,0.046623826,4
0.10522125,0.60789746,1
0.32244354,0.43586934,6
0.1190784,0.18987617,5
0.418216,0.5754677,0
0.40457857,0.3401696,6
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.4339335,0.65958405,11
0.22502722,0.4325589,7
0.49059394,0.84770083,10
0.418216,0.5754677,0
0.44847757,0.9583378,0
0.9021271,0.42366788,8
0.418216,0.5754677,0
0.4339335,0.65958405,11
0.8335567,0.4077761,8
0.41910434,0.23048982,4
0.86157966,0.1638073,4
0.75767374,0.76333904,2
0.77701455,0.40065137,12
0.24932069,0.5501931,5
0.8900468,0.44662535,8
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.4681817,0.38599944,6
0.8165843,0.4343122,12
0.10522125,0.60789746,1
0.5972817,0.046623826,4
0.81784296,0.5696838,12
0.86157966,0.1638073,4
0.5650901,0.24614519,3
0.75767374,0.76333904,2
0.44787785,0.49515325,0
0.75767374,0.76333904,2
0.10522125,0.60789746,1
0.418216,0.5754677,0
0.450715,0.11874628,3
0.418216,0.5754677,0
0.418216,0.5754677,0
0.5622887,0.33429304,6
0.418216,0.5754677,0
0.5154075,0.38987073,6
0.6107127,0.47947106,0
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.83901936,0.3774894,12
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.44847757,0.9583378,0
0.4339335,0.65958405,11
0.78089124,0.56091094,2
0.10522125,0.60789746,1
0.6308732,0.50192225,14
0.86157966,0.1638073,4
0.86157966,0.1638073,4
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.814841,0.44170114,12
0.4339335,0.65958405,11
0.22502722,0.4325589,7
0.8938295,0.40928864,8
0.7927102,0.5828223,12
0.2811201,0.35183308,5
0.22502722,0.4325589,7
0.418216,0.5754677,0
0.5260767,0.40759137,6
0.858689,0.5953193,9
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.41910434,0.23048982,4
0.5972817,0.046623826,4
0.418216,0.5754677,0
0.3024081,0.42432353,6
0.352863,0.85408,10
0.9274409,0.6046151,2
0.07081711,0.21748845,7
0.8788963,0.48024425,9
0.5026532,0.34322014,3
0.44847757,0.9583378,0
0.418216,0.5754677,0
0.0,0.6599938,1
0.6840079,0.30761474,0
0.50857085,0.34742233,6
0.450715,0.11874628,3
0.4339335,0.65958405,11
0.29503998,0.3301032,5
0.418216,0.5754677,0
0.4339335,0.65958405,11
0.28553078,0.37152514,5
0.4150913,0.6395,0
0.4150913,0.6395,0
0.07081711,0.21748845,7
0.44105476,0.44569212,5
0.41710404,0.57685226,0
0.78002197,0.3833025,12
0.48056847,0.17981958,3
0.10522125,0.60789746,1
0.5972817,0.046623826,4
0.11301397,0.6027359,1
0.8117999,0.47400644,12
0.32154348,0.35806698,5
0.94170046,0.62305,2
0.4030983,0.69919544,11
0.541202,0.6580903,0
0.8902192,0.3840211,8
0.22502722,0.4325589,7
0.11301397,0.6027359,1
0.11301397,0.6027359,1
0.95069957,0.5645464,2
0.64584213,0.36481774,0
0.37081072,0.21781687,4
0.22502722,0.4325589,7
0.37081072,0.21781687,4
0.47750697,0.8461669,10
0.4339335,0.65958405,11
0.41710404,0.57685226,0
0.6533675,0.4537516,12
0.37783378,0.20246734,4
0.60758954,0.6552461,2
0.52639455,0.40954968,6
0.4878177,0.36082712,6
0.49803135,0.5911938,0
0.311238,0.32469073,5
0.22502722,0.4325589,7
0.79529935,0.16953228,4
0.41710404,0.57685226,0
0.49803135,0.5911938,0
0.4041625,0.5025718,11
0.2973006,0.42072025,7
0.1190784,0.18987617,5
0.5971534,0.4352687,13
0.4174308,0.17347583,4
0.74544,0.2252673,12
0.6057709,0.23318204,3
0.59953016,0.070490904,4
0.11301397,0.6027359,1
0.49803135,0.5911938,0
0.82882524,0.3308135,12
0.49803135,0.5911938,0
0.4174308,0.17347583,4
0.11301397,0.6027359,1
0.64584213,0.36481774,0
0.0052030976,0.6579344,1
0.4707101,0.21615617,3
0.49803135,0.5911938,0
0.59712976,0.49119076,14
0.22502722,0.4325589,7
0.49351668,0.36915666,6
0.11301397,0.6027359,1
0.6057709,0.23318204,3
0.47159898,0.96767783,0
0.3185066,0.4166982,6
0.11301397,0.6027359,1
0.6616664,0.42294526,12
0.5584985,0.4105946,13
0.23420413,0.25185284,5
0.47045884,0.6565263,0
0.22502722,0.4325589,7
0.9105162,0.1710088,4
0.21298194,0.27078038,5
0.8659503,0.33119062,12
0.47159898,0.96767783,0
0.5854568,0.3846422,6
0.9731016,0.5974936,2
0.4339335,0.65958405,11
0.49379146,0.43959266,11
0.11301397,0.6027359,1
0.22920625,0.55512196,5
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.66858435,0.80302954,2
0.22502722,0.4325589,7
0.72610754,0.6338821,2
0.49856555,0.91004825,0
0.07081711,0.21748845,7
0.11301397,0.6027359,1
0.59712976,0.49119076,14
0.11301397,0.6027359,1
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.49379146,0.43959266,11
0.10522125,0.60789746,1
0.49379146,0.43959266,11
0.19381455,0.25502762,5
0.750895,0.5338223,12
0.36785415,0.6639227,0
0.36785415,0.6639227,0
0.26659527,0.53233236,5
0.07081711,0.21748845,7
0.36785415,0.6639227,0
0.64584213,0.36481774,0
0.20791043,0.2342463,5
0.29503998,0.3301032,5
0.22502722,0.4325589,7
0.4339335,0.65958405,11
0.22502722,0.4325589,7
0.7619403,0.5309907,12
0.41491747,0.12692076,3
0.66022044,0.7445698,2
0.26659527,0.53233236,5
0.08023304,0.17077246,7
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.36785415,0.6639227,0
0.7695971,0.4038169,12
0.6214978,0.6816161,2
0.36785415,0.6639227,0
0.5309586,0.024378145,4
0.7558006,0.55405337,2
0.49856555,0.91004825,0
0.6214978,0.6816161,2
0.5881997,0.0,4
0.49856555,0.91004825,0
0.8075136,0.34654608,12
0.6843668,0.6849268,2
0.52874523,0.36098337,6
0.22502722,0.4325589,7
0.8033429,0.3412681,12
0.35283569,0.81162155,10
0.541202,0.6580903,0
0.4219507,0.30839399,4
0.9387909,0.5711048,2
0.6096994,0.36769393,6
0.4150913,0.6395,0
0.22502722,0.4325589,7
0.7906775,0.5662756,2
0.10522125,0.60789746,1
0.56753165,0.6545145,2
0.68499345,0.72788334,2
0.418216,0.5754677,0
0.5380676,0.35493845,6
0.5309586,0.024378145,4
0.47758487,0.67407274,0
0.22502722,0.4325589,7
0.59953016,0.070490904,4
0.5527913,0.6600804,2
0.36785415,0.6639227,0
0.49745598,0.944641,0
0.418216,0.5754677,0
0.4174308,0.17347583,4
0.4412107,0.62920403,11
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.6959752,0.66529554,2
0.5093833,0.4443508,11
0.5095048,0.34650776,6
0.22502722,0.4325589,7
0.47758487,0.67407274,0
0.5093833,0.4443508,11
0.47758487,0.67407274,0
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.43597555,0.59637636,11
0.9405977,0.5822018,2
0.5309586,0.024378145,4
0.10522125,0.60789746,1
0.8680111,0.6052094,9
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.47285506,0.3574949,6
0.5093833,0.4443508,11
0.07081711,0.21748845,7
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.5293937,0.47708195,13
0.5093833,0.4443508,11
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.47159898,0.96767783,0
0.666276,0.34048188,0
0.4174308,0.17347583,4
0.814841,0.44170114,12
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.12184134,0.2651582,7
0.07081711,0.21748845,7
0.81379396,0.43340716,8
0.505672,0.8206066,10
0.824817,0.44061714,8
0.10522125,0.60789746,1
0.40578374,0.65070873,11
0.4174308,0.17347583,4
0.4174308,0.17347583,4
0.4174308,0.17347583,4
0.52080446,0.35521325,3
0.82841575,0.5167876,9
0.7006316,0.22658964,3
0.86157966,0.1638073,4
0.7998741,0.36735088,12
0.07081711,0.21748845,7
0.31045216,0.36558655,5
0.73451114,0.21609166,12
0.5517639,0.41804737,6
0.32653946,0.8179258,10
0.4174308,0.17347583,4
0.84944814,0.59366906,9
0.22736908,0.31267747,5
0.22790973,0.51864684,5
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.040818863,0.16969512,7
0.80781865,0.48507467,8
0.66881853,0.48112297,14
0.10522125,0.60789746,1
0.7651647,0.3748401,12
0.62007844,0.006808244,4
0.40545252,0.11708104,3
0.10522125,0.60789746,1
0.07081711,0.21748845,7
0.10522125,0.60789746,1
0.57216936,0.01904424,4
0.794285,0.4163188,8
0.78780305,0.49841943,12
0.41710404,0.57685226,0
0.39853278,0.61934346,11
0.67829293,0.7488331,2
0.6616664,0.42294526,12
0.49803135,0.5911938,0
0.9653747,0.61983,2
0.10522125,0.60789746,1
0.49803135,0.5911938,0
0.7034116,0.11923581,4
0.22502722,0.4325589,7
0.72919416,0.68166596,2
0.88571525,0.5980315,9
0.8041257,0.6079753,9
0.19381455,0.25502762,5
0.8698173,0.42899308,8
0.7001397,0.68727547,2
0.33444443,0.4144677,6
0.39853278,0.61934346,11
0.47159898,0.96767783,0
0.10522125,0.60789746,1
0.36785415,0.6639227,0
0.59953016,0.070490904,4
0.4707101,0.21615617,3
0.9711356,0.45555803,8
0.22502722,0.4325589,7
0.42343563,0.15450393,3
0.37080345,0.70318395,11
0.33978412,0.8381565,10
0.88943195,0.49457154,9
0.6697506,0.49335968,14
0.55749774,0.42249578,13
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.4150913,0.6395,0
0.22502722,0.4325589,7
0.8575132,0.63505167,9
0.7637939,0.5610115,12
0.040818863,0.16969512,7
0.4174308,0.17347583,4
0.4150913,0.6395,0
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.9514313,0.5413293,2
0.4478775,0.4951556,0
0.50716466,0.19023354,3
0.10522125,0.60789746,1
0.57216936,0.01904424,4
0.70408964,0.571223,2
0.666276,0.34048188,0
0.6057709,0.23318204,3
0.44047672,0.63995796,0
0.76831836,0.6729627,2
0.44047672,0.63995796,0
0.10522125,0.60789746,1
0.7637939,0.5610115,12
0.47108996,0.6112957,11
0.75767374,0.76333904,2
0.58492357,0.66954434,2
0.3564748,0.8813839,10
0.36785415,0.6639227,0
0.43683174,0.9309474,0
0.74544,0.2252673,12
0.62007844,0.006808244,4
0.45413253,0.15040769,3
0.5191377,0.4025408,11
0.36785415,0.6639227,0
0.45413253,0.15040769,3
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.93700045,0.4702666,8
0.10522125,0.60789746,1
0.47108996,0.6112957,11
0.5009709,0.3524261,3
0.20791043,0.2342463,5
0.75767374,0.76333904,2
0.50168395,0.41573814,6
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.59953016,0.070490904,4
0.9674281,0.56845653,2
0.450715,0.11874628,3
0.10522125,0.60789746,1
0.040818863,0.16969512,7
0.44120926,0.45205513,5
0.8938714,0.38257203,8
0.69479525,0.19935174,3
0.39853278,0.61934346,11
0.040818863,0.16969512,7
0.22502722,0.4325589,7
0.7006316,0.22658964,3
0.38984254,0.3424792,6
1.0,0.57174546,2
0.8247442,0.47707054,12
0.52025247,0.5203558,11
0.10522125,0.60789746,1
0.75767374,0.76333904,2
0.75767374,0.76333904,2
0.10522125,0.60789746,1
0.31045216,0.36558655,5
0.75767374,0.76333904,2
0.88583595,0.5328894,9
0.22502722,0.4325589,7
0.75767374,0.76333904,2
0.75767374,0.76333904,2
0.75767374,0.76333904,2
0.22502722,0.4325589,7
0.6794869,0.49497348,12
0.4174308,0.17347583,4
0.22502722,0.4325589,7
0.44120926,0.45205513,5
0.47108996,0.6112957,11
0.72919416,0.68166596,2
0.69156104,0.43008527,14
0.22502722,0.4325589,7
0.50716466,0.19023354,3
0.5093833,0.4443508,11
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.7034116,0.11923581,4
0.5093833,0.4443508,11
0.75767374,0.76333904,2
0.60758954,0.6552461,2
0.8074136,0.5294936,12
0.10522125,0.60789746,1
0.6311183,0.4287172,13
0.61649805,0.5046574,14
0.4174308,0.17347583,4
0.42034763,0.6136702,11
0.40628436,0.8475676,10
0.5309586,0.024378145,4
0.6331755,0.24716565,3
0.58199555,0.38816586,6
0.76015633,0.19337514,12
0.75767374,0.76333904,2
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.10522125,0.60789746,1
0.42034763,0.6136702,11
0.10522125,0.60789746,1
0.22790973,0.51864684,5
0.418216,0.5754677,0
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.0,0.6599938,1
0.22502722,0.4325589,7
0.64947426,0.32001764,0
0.33444443,0.4144677,6
0.4174308,0.17347583,4
0.626234,0.42649418,12
0.5894178,0.5231478,14
0.22502722,0.4325589,7
0.52025247,0.5203558,11
0.10522125,0.60789746,1
0.69479525,0.19935174,3
0.43597555,0.59637636,11
0.418216,0.5754677,0
0.23420413,0.25185284,5
0.55175775,0.4180674,6
0.50716466,0.19023354,3
0.9715404,0.56785333,2
0.10522125,0.60789746,1
0.6308732,0.50192225,14
0.4174308,0.17347583,4
0.22502722,0.4325589,7
0.5191377,0.4025408,11
0.6057709,0.23318204,3
0.47159898,0.96767783,0
0.7208969,0.69670105,2
0.71208096,0.5709964,2
0.22502722,0.4325589,7
0.86246043,0.5635249,9
0.57216936,0.01904424,4
0.6249669,0.49197516,14
0.43597555,0.59637636,11
0.41710404,0.57685226,0
0.10522125,0.60789746,1
0.43597555,0.59637636,11
0.22502722,0.4325589,7
0.43597555,0.59637636,11
0.47726128,0.63937485,11
0.6348879,0.741023,2
0.10522125,0.60789746,1
0.47045884,0.6565263,0
0.47045884,0.6565263,0
0.50716466,0.19023354,3
0.4174308,0.17347583,4
0.7241671,0.46829024,12
0.41491747,0.12692076,3
0.4174308,0.17347583,4
0.5461203,0.42947727,13
0.487398,0.3799399,6
0.47045884,0.6565263,0
0.22502722,0.4325589,7
0.33444443,0.4144677,6
0.44120926,0.45205513,5
0.13323736,0.23124726,7
0.4174308,0.17347583,4
0.5191377,0.4025408,11
0.5191377,0.4025408,11
0.61528975,0.028669318,4
0.6771118,0.45505753,14
0.7524227,0.37862778,12
0.22790973,0.51864684,5
0.48958632,0.6261796,11
0.549356,0.22921625,3
0.10522125,0.60789746,1
0.72989804,0.43177727,9
0.86157966,0.1638073,4
0.67609155,0.65084237,2
0.10522125,0.60789746,1
0.4150913,0.6395,0
0.49769515,0.23183331,3
